"Note: The report represents net sales that are self-reported by retail marijuana licensees. Information is subject to change due to late reports, corrections or audit findings. This file will be updated by approximately the 10th business day of each month.       ",,,
Last Update: 06/09/2020,,,
,,,
License Number,Reporting Period, Total Sales, Excise Tax Due 
413427,2018-06,"157,919","58,430"
413428,2018-06,"103,672","38,358"
413481,2018-06,"234,592","86,799"
413492,2018-06,"121,200","44,844"
413519,2018-06,"156,262","57,817"
413529,2018-06,"60,419","22,355"
413530,2018-06,"32,178","11,906"
413534,2018-06,"182,964","67,697"
413541,2018-06,"191,118","70,714"
413544,2018-06,"169,238","62,618"
413550,2018-06,"180,139","66,651"
413551,2018-06,"143,412","53,062"
413558,2018-06,"377,902","139,824"
413570,2018-06,"374,715","138,645"
413586,2018-06,"104,907","38,816"
413596,2018-06,"68,614","25,387"
413600,2018-06,"89,243","33,020"
413677,2018-06,"92,788","34,332"
413683,2018-06,"642,069","237,565"
413692,2018-06,"320,207","118,476"
413700,2018-06,"1,961",726
413702,2018-06,"42,958","15,894"
413727,2018-06,"179,304","66,343"
413729,2018-06,"101,605","37,594"
413732,2018-06,"314,546","116,382"
413739,2018-06,"494,107","182,820"
413762,2018-06,"146,093","54,054"
413773,2018-06,"143,031","52,922"
413791,2018-06,"350,001","129,501"
413798,2018-06,"135,022","49,958"
413801,2018-06,"56,029","20,731"
413802,2018-06,"92,680","34,292"
413803,2018-06,"271,696","100,528"
413805,2018-06,"8,973","3,320"
413809,2018-06,"208,098","76,996"
413812,2018-06,"167,338","61,915"
413813,2018-06,"301,079","111,399"
413821,2018-06,"19,188","7,100"
413843,2018-06,"132,217","48,920"
413846,2018-06,"3,355","1,241"
413847,2018-06,"66,339","24,545"
413870,2018-06,"171,540","63,470"
413886,2018-06,"167,541","61,990"
413893,2018-06,"289,649","107,170"
413897,2018-06,"59,408","21,981"
413901,2018-06,"185,474","68,625"
413930,2018-06,"73,026","27,020"
413994,2018-06,"74,918","27,720"
414002,2018-06,"169,037","62,544"
414060,2018-06,"191,699","70,929"
414065,2018-06,"159,329","58,952"
414103,2018-06,"365,053","135,070"
414160,2018-06,"161,196","59,642"
414174,2018-06,"270,544","100,101"
414181,2018-06,"313,458","115,979"
414211,2018-06,"427,748","158,267"
414216,2018-06,"13,172","4,874"
414225,2018-06,"271,759","100,551"
414243,2018-06,"119,911","44,367"
414256,2018-06,"104,547","38,682"
414280,2018-06,"147,401","54,538"
414292,2018-06,"69,184","25,598"
414295,2018-06,"731,104","270,508"
414298,2018-06,"70,290","26,007"
414345,2018-06,"120,047","44,417"
414356,2018-06,"265,021","98,058"
414398,2018-06,"207,449","76,756"
414425,2018-06,"161,641","59,807"
414430,2018-06,"179,484","66,409"
414441,2018-06,"316,969","117,279"
414449,2018-06,"467,790","173,082"
414450,2018-06,"18,032","6,672"
414454,2018-06,"47,955","17,743"
414460,2018-06,"29,187","10,799"
414470,2018-06,"258,185","95,529"
414491,2018-06,"365,762","135,332"
414495,2018-06,"193,530","71,606"
414500,2018-06,"145,009","53,653"
414503,2018-06,"241,353","89,301"
414508,2018-06,"165,193","61,121"
414520,2018-06,"686,842","254,131"
414532,2018-06,"481,771","178,255"
414533,2018-06,"830,837","307,410"
414539,2018-06,"5,480","2,028"
414550,2018-06,"147,668","54,637"
414558,2018-06,"32,918","12,180"
414569,2018-06,"222,583","82,356"
414573,2018-06,"13,765","5,093"
414574,2018-06,"166,212","61,499"
414656,2018-06,"141,653","52,411"
414664,2018-06,"405,409","150,001"
414680,2018-06,"131,490","48,651"
414712,2018-06,"38,386","14,203"
414714,2018-06,"769,952","284,882"
414716,2018-06,"218,818","80,963"
414731,2018-06,"504,353","186,611"
414733,2018-06,"366,754","135,699"
414735,2018-06,"182,970","67,699"
414749,2018-06,"35,883","13,277"
414750,2018-06,"42,242","15,630"
414755,2018-06,"65,112","24,091"
414761,2018-06,"79,843","29,542"
414785,2018-06,"160,176","59,265"
414803,2018-06,"41,870","15,492"
414812,2018-06,"253,173","93,674"
414814,2018-06,"114,230","42,265"
414817,2018-06,"396,851","146,835"
414823,2018-06,"536,640","198,557"
414829,2018-06,"474,885","175,707"
414841,2018-06,"410,572","151,912"
414864,2018-06,"246,276","91,122"
414867,2018-06,"774,787","286,671"
414868,2018-06,"332,236","122,927"
414871,2018-06,"228,579","84,574"
414876,2018-06,"1,373,215","508,090"
414884,2018-06,"274,917","101,719"
414889,2018-06,"382,933","141,685"
414893,2018-06,"189,029","69,941"
414918,2018-06,"59,946","22,180"
414958,2018-06,"135,005","49,952"
414963,2018-06,"154,454","57,148"
414970,2018-06,"229,186","84,799"
414983,2018-06,"414,411","153,332"
415001,2018-06,"163,085","60,341"
415010,2018-06,"336,899","124,653"
415031,2018-06,"194,866","72,100"
415032,2018-06,"27,230","10,075"
415064,2018-06,"25,511","9,439"
415083,2018-06,"699,256","258,725"
415094,2018-06,"346,049","128,038"
415112,2018-06,"448,039","165,774"
415115,2018-06,"153,080","56,639"
415124,2018-06,"82,561","30,547"
415130,2018-06,"199,655","73,872"
415132,2018-06,"219,717","81,295"
415183,2018-06,"253,914","93,948"
415198,2018-06,"330,160","122,159"
415203,2018-06,"127,929","47,334"
415211,2018-06,"235,698","87,208"
415216,2018-06,"279,353","103,361"
415222,2018-06,"166,765","61,703"
415229,2018-06,"299,213","110,709"
415238,2018-06,"143,657","53,153"
415287,2018-06,"79,193","29,302"
415294,2018-06,"63,317","23,427"
415303,2018-06,"129,100","47,767"
415314,2018-06,"83,454","30,878"
415325,2018-06,"85,518","31,642"
415333,2018-06,"588,223","217,643"
415343,2018-06,"88,020","32,568"
415348,2018-06,"145,984","54,014"
415361,2018-06,"43,531","16,106"
415406,2018-06,"301,239","111,459"
415410,2018-06,"274,585","101,596"
415429,2018-06,"102,601","37,962"
415445,2018-06,"79,510","29,419"
415470,2018-06,"243,670","90,158"
415484,2018-06,"53,267","19,709"
415486,2018-06,"152,381","56,381"
415488,2018-06,"150,454","55,668"
415504,2018-06,"403,170","149,173"
415507,2018-06,"214,268","79,279"
415509,2018-06,"128,792","47,653"
415513,2018-06,"116,730","43,190"
415517,2018-06,"195,337","72,275"
415523,2018-06,"92,794","34,334"
415526,2018-06,"310,851","115,015"
415539,2018-06,"76,952","28,472"
415567,2018-06,"245,172","90,714"
415575,2018-06,"149,262","55,227"
415641,2018-06,"133,559","49,417"
415645,2018-06,"169,572","62,742"
415652,2018-06,"283,444","104,874"
415658,2018-06,"160,024","59,209"
416102,2018-06,"213,487","78,990"
416540,2018-06,"219,713","81,294"
417114,2018-06,"308,444","114,124"
417469,2018-06,"57,610","21,316"
417486,2018-06,"142,983","52,904"
417643,2018-06,"196,172","72,584"
417646,2018-06,"221,493","81,953"
417880,2018-06,"98,709","36,522"
419640,2018-06,"186,995","69,188"
420123,2018-06,"75,594","27,970"
420291,2018-06,"276,793","102,413"
420292,2018-06,"1,147",424
420336,2018-06,"224,492","83,062"
420389,2018-06,"387,118","143,234"
420400,2018-06,"72,231","26,726"
420416,2018-06,"64,279","23,783"
420478,2018-06,"74,103","27,418"
420497,2018-06,"138,074","51,088"
420661,2018-06,"104,823","38,785"
420666,2018-06,"193,923","71,751"
420741,2018-06,"586,034","216,832"
420785,2018-06,"182,595","67,560"
420793,2018-06,"128,210","47,438"
420800,2018-06,"40,586","15,017"
420801,2018-06,"109,990","40,696"
420819,2018-06,"134,291","49,688"
420889,2018-06,"440,707","163,062"
420894,2018-06,"73,374","27,148"
420895,2018-06,"78,444","29,024"
420898,2018-06,"155,686","57,604"
420908,2018-06,"123,944","45,859"
420934,2018-06,"99,861","36,949"
421005,2018-06,"249,922","92,471"
421069,2018-06,"213,368","78,946"
421084,2018-06,"625,827","231,556"
421110,2018-06,"236,022","87,328"
421141,2018-06,"762,553","282,145"
421168,2018-06,"134,778","49,868"
421261,2018-06,"225,738","83,523"
421326,2018-06,"250,283","92,605"
421335,2018-06,"245,581","90,865"
421350,2018-06,"4,361","1,614"
421359,2018-06,"131,476","48,646"
421409,2018-06,"364,391","134,825"
421490,2018-06,"106,441","39,383"
421491,2018-06,"84,733","31,351"
421507,2018-06,"38,073","14,087"
421514,2018-06,"523,285","193,615"
421552,2018-06,"182,865","67,660"
421562,2018-06,"290,275","107,402"
421568,2018-06,"114,696","42,437"
421577,2018-06,"177,823","65,794"
421616,2018-06,"236,719","87,586"
421630,2018-06,"129,466","47,902"
421642,2018-06,"240,768","89,084"
421652,2018-06,"90,038","33,314"
421667,2018-06,"79,392","29,375"
421695,2018-06,"72,544","26,841"
421698,2018-06,"340,961","126,156"
421702,2018-06,"522,748","193,417"
421707,2018-06,"215,682","79,802"
421708,2018-06,"167,740","62,064"
421709,2018-06,"114,264","42,278"
421738,2018-06,"163,513","60,500"
421757,2018-06,"113,421","41,966"
421777,2018-06,"396,071","146,546"
421789,2018-06,"368,489","136,341"
421804,2018-06,"241,920","89,510"
421805,2018-06,"756,224","279,803"
421813,2018-06,"75,317","27,867"
421876,2018-06,"86,115","31,862"
421878,2018-06,"12,546","4,642"
421900,2018-06,"347,268","128,489"
421918,2018-06,"15,901","5,883"
421953,2018-06,179,66
422010,2018-06,"64,881","24,006"
422037,2018-06,"169,618","62,759"
422044,2018-06,"114,675","42,430"
422049,2018-06,"239,933","88,775"
422055,2018-06,"251,182","92,937"
422099,2018-06,"64,343","23,807"
422103,2018-06,"253,381","93,751"
422109,2018-06,"191,274","70,772"
422138,2018-06,"27,347","10,118"
422139,2018-06,"40,289","14,907"
422146,2018-06,"278,727","103,129"
422158,2018-06,"141,637","52,406"
422168,2018-06,"130,435","48,261"
422194,2018-06,"236,119","87,364"
422202,2018-06,"59,996","22,199"
422218,2018-06,"598,656","221,503"
422234,2018-06,"72,610","26,866"
422239,2018-06,"74,827","27,686"
422278,2018-06,"256,390","94,864"
422294,2018-06,"161,014","59,575"
422298,2018-06,"19,475","7,206"
422329,2018-06,"45,526","16,845"
422332,2018-06,"142,361","52,674"
422336,2018-06,"366,111","135,461"
422350,2018-06,"159,280","58,934"
422431,2018-06,"140,086","51,832"
422442,2018-06,"370,852","137,215"
422447,2018-06,"424,569","157,090"
422454,2018-06,"69,653","25,772"
422459,2018-06,"28,628","10,592"
422460,2018-06,"15,663","5,795"
422466,2018-06,"41,318","15,288"
422504,2018-06,"147,542","54,590"
422507,2018-06,"75,751","28,028"
422525,2018-06,"10,261","3,797"
422570,2018-06,"201,405","74,520"
422655,2018-06,"33,022","12,218"
422658,2018-06,"19,835","7,339"
422701,2018-06,"8,910","3,297"
422764,2018-06,"157,972","58,450"
422765,2018-06,"20,663","7,645"
422777,2018-06,"62,418","23,095"
422781,2018-06,"27,767","10,274"
422785,2018-06,"46,427","17,178"
422792,2018-06,"36,033","13,332"
422796,2018-06,"64,383","23,822"
422817,2018-06,"110,494","40,883"
422827,2018-06,375,139
422944,2018-06,"109,820","40,634"
422954,2018-06,"70,088","25,932"
422978,2018-06,"57,541","21,290"
422992,2018-06,"217,351","80,420"
423000,2018-06,"291,714","107,934"
423036,2018-06,"50,623","18,730"
423096,2018-06,"258,820","95,763"
423203,2018-06,"121,478","44,947"
423224,2018-06,"172,643","63,878"
423372,2018-06,"332,557","123,046"
423379,2018-06,"1,179,387","436,373"
423390,2018-06,"101,697","37,628"
423402,2018-06,"411,993","152,437"
423413,2018-06,"528,152","195,416"
423492,2018-06,"475,518","175,942"
423536,2018-06,"307,545","113,792"
423542,2018-06,"131,591","48,689"
423571,2018-06,"345,143","127,703"
423634,2018-06,"224,258","82,975"
423754,2018-06,"237,820","87,994"
423775,2018-06,"64,869","24,002"
423779,2018-06,492,182
423784,2018-06,"246,270","91,120"
423829,2018-06,"278,494","103,043"
423885,2018-06,"223,319","82,628"
423977,2018-06,"86,750","32,098"
423993,2018-06,"49,944","18,479"
424117,2018-06,"92,864","34,360"
424190,2018-06,"96,462","35,691"
424257,2018-06,"106,084","39,251"
424273,2018-06,"54,828","20,286"
424311,2018-06,"619,234","229,117"
424430,2018-06,533,197
424463,2018-06,"120,048","44,418"
424473,2018-06,"148,250","54,852"
424599,2018-06,"53,481","19,788"
424747,2018-06,"674,455","249,549"
424751,2018-06,"595,203","220,225"
424848,2018-06,"428,144","158,413"
424877,2018-06,"30,723","11,368"
425068,2018-06,"218,125","80,706"
425128,2018-06,"9,664","3,576"
425185,2018-06,"22,799","8,436"
425273,2018-06,"218,877","80,985"
425362,2018-06,"233,899","86,543"
425507,2018-06,"169,723","62,798"
425539,2018-06,"588,517","217,751"
425585,2018-06,"91,698","33,928"
425686,2018-06,"132,577","49,053"
425925,2018-06,"312,437","115,602"
425965,2018-06,"137,555","50,895"
426039,2018-06,"299,256","110,725"
426050,2018-06,"81,848","30,284"
426125,2018-06,"542,063","200,563"
426284,2018-06,"24,637","9,116"
426443,2018-06,"24,950","9,231"
426563,2018-06,"494,567","182,990"
426632,2018-06,"27,458","10,159"
426678,2018-06,"16,229","6,005"
426849,2018-06,"3,243","1,200"
426888,2018-06,"92,768","34,324"
426896,2018-06,"20,701","7,659"
71368,2018-07,"431,937","159,817"
76189,2018-07,"39,909","14,766"
79013,2018-07,"278,117","102,903"
79720,2018-07,"167,262","61,887"
81400,2018-07,"105,825","39,155"
82587,2018-07,"543,191","200,981"
84045,2018-07,"444,768","164,564"
84130,2018-07,65,24
84154,2018-07,"109,881","40,656"
85059,2018-07,380,141
86054,2018-07,"66,950","24,772"
86823,2018-07,"136,029","50,331"
350641,2018-07,"65,438","24,212"
350766,2018-07,"250,228","92,584"
352673,2018-07,"279,515","103,421"
353260,2018-07,"45,312","16,765"
353928,2018-07,"407,128","150,638"
353993,2018-07,"46,096","17,056"
354876,2018-07,"209,585","77,546"
360307,2018-07,"432,911","160,177"
364799,2018-07,51,19
368015,2018-07,18,7
400209,2018-07,"78,760","29,141"
400772,2018-07,"191,367","70,806"
402039,2018-07,"270,223","99,982"
402780,2018-07,"128,807","47,658"
404933,2018-07,"96,383","35,662"
410273,2018-07,"1,246,852","461,335"
410332,2018-07,"170,699","63,158"
410798,2018-07,"155,427","57,508"
410831,2018-07,"368,183","136,228"
411970,2018-07,"139,945","51,780"
412066,2018-07,"63,378","23,450"
412370,2018-07,"160,142","59,252"
412466,2018-07,"105,675","39,100"
412490,2018-07,"290,721","107,567"
412494,2018-07,"674,022","249,388"
412921,2018-07,"133,322","49,329"
412922,2018-07,"130,483","48,279"
412923,2018-07,"814,366","301,315"
413258,2018-07,"268,423","99,317"
413314,2018-07,"181,815","67,271"
413319,2018-07,"173,350","64,139"
413358,2018-07,"1,163,048","430,328"
413363,2018-07,"383,945","142,060"
413366,2018-07,"146,987","54,385"
413369,2018-07,"515,394","190,696"
413372,2018-07,"287,394","106,336"
413374,2018-07,"213,548","79,013"
413385,2018-07,"52,356","19,372"
413407,2018-07,"91,840","33,981"
413414,2018-07,"111,170","41,133"
413420,2018-07,"428,516","158,551"
413426,2018-07,"344,113","127,322"
413427,2018-07,"162,752","60,218"
413428,2018-07,"105,834","39,159"
413481,2018-07,"237,572","87,902"
413492,2018-07,"137,633","50,924"
413519,2018-07,"161,446","59,735"
413529,2018-07,"61,169","22,633"
413530,2018-07,"39,997","14,799"
413534,2018-07,"183,455","67,878"
413541,2018-07,"177,158","65,548"
413544,2018-07,"171,983","63,634"
413550,2018-07,"194,403","71,929"
413551,2018-07,"139,925","51,772"
413558,2018-07,"387,548","143,393"
413570,2018-07,"380,160","140,659"
413586,2018-07,"105,440","39,013"
413596,2018-07,"48,225","17,843"
413600,2018-07,"98,079","36,289"
413677,2018-07,"97,507","36,078"
413683,2018-07,"647,990","239,756"
413692,2018-07,"341,593","126,389"
413700,2018-07,"9,569","3,540"
413702,2018-07,"43,116","15,953"
413727,2018-07,"191,006","70,672"
413729,2018-07,"105,784","39,140"
413732,2018-07,"319,038","118,044"
413739,2018-07,"516,260","191,016"
413762,2018-07,"155,612","57,576"
413773,2018-07,"146,609","54,245"
413791,2018-07,"335,226","124,033"
413798,2018-07,"160,688","59,454"
413801,2018-07,"61,438","22,732"
413802,2018-07,"92,366","34,176"
413803,2018-07,"259,391","95,975"
413805,2018-07,"11,780","4,358"
413809,2018-07,"208,973","77,320"
413812,2018-07,"177,542","65,691"
413813,2018-07,"313,556","116,016"
413843,2018-07,"131,846","48,783"
413846,2018-07,"2,900","1,073"
413847,2018-07,"67,774","25,076"
413870,2018-07,"165,186","61,119"
413886,2018-07,"157,947","58,441"
413893,2018-07,"299,545","110,832"
413897,2018-07,"59,908","22,166"
413901,2018-07,"192,574","71,252"
413930,2018-07,"79,193","29,301"
413994,2018-07,"83,927","31,053"
414002,2018-07,"169,621","62,760"
414060,2018-07,"199,448","73,796"
414065,2018-07,"168,734","62,432"
414103,2018-07,"395,764","146,433"
414160,2018-07,"168,617","62,388"
414174,2018-07,"293,204","108,485"
414181,2018-07,"293,183","108,478"
414211,2018-07,"427,597","158,211"
414216,2018-07,"14,487","5,360"
414225,2018-07,"274,612","101,606"
414243,2018-07,"117,222","43,372"
414256,2018-07,"99,755","36,909"
414280,2018-07,"150,937","55,847"
414292,2018-07,"71,614","26,497"
414295,2018-07,"739,016","273,436"
414298,2018-07,"70,936","26,246"
414345,2018-07,"121,030","44,781"
414356,2018-07,"251,545","93,072"
414398,2018-07,"204,834","75,789"
414425,2018-07,"180,431","66,759"
414430,2018-07,"176,712","65,383"
414441,2018-07,"342,665","126,786"
414449,2018-07,"439,510","162,619"
414450,2018-07,"16,604","6,144"
414454,2018-07,"59,069","21,856"
414460,2018-07,"29,483","10,909"
414470,2018-07,"262,198","97,013"
414491,2018-07,"371,904","137,604"
414495,2018-07,"192,597","71,261"
414500,2018-07,"146,732","54,291"
414503,2018-07,"241,353","89,301"
414508,2018-07,"180,411","66,752"
414520,2018-07,"682,007","252,343"
414532,2018-07,"494,710","183,043"
414533,2018-07,"837,819","309,993"
414539,2018-07,"5,230","1,935"
414550,2018-07,"152,752","56,518"
414558,2018-07,"36,454","13,488"
414569,2018-07,"232,501","86,025"
414573,2018-07,"19,390","7,174"
414574,2018-07,"171,930","63,614"
414656,2018-07,"133,933","49,555"
414664,2018-07,"397,015","146,895"
414680,2018-07,"126,721","46,887"
414712,2018-07,"62,386","23,083"
414714,2018-07,"738,658","273,304"
414716,2018-07,"218,548","80,863"
414731,2018-07,"501,223","185,453"
414733,2018-07,"358,024","132,469"
414735,2018-07,"194,834","72,089"
414749,2018-07,"35,921","13,291"
414750,2018-07,"61,377","22,709"
414755,2018-07,"70,814","26,201"
414761,2018-07,"90,487","33,480"
414785,2018-07,"180,572","66,812"
414803,2018-07,"39,655","14,672"
414812,2018-07,"270,802","100,197"
414814,2018-07,"127,699","47,249"
414817,2018-07,"417,759","154,571"
414823,2018-07,"547,120","202,435"
414829,2018-07,"479,860","177,548"
414841,2018-07,"407,322","150,709"
414864,2018-07,"249,711","92,393"
414867,2018-07,"774,979","286,742"
414868,2018-07,"342,781","126,829"
414871,2018-07,"225,823","83,554"
414876,2018-07,"1,360,543","503,401"
414884,2018-07,"290,136","107,350"
414889,2018-07,"505,793","187,143"
414893,2018-07,"193,619","71,639"
414918,2018-07,"67,209","24,867"
414958,2018-07,"128,850","47,675"
414963,2018-07,"160,469","59,374"
414970,2018-07,"241,087","89,202"
414983,2018-07,"411,566","152,279"
415001,2018-07,"144,141","53,332"
415010,2018-07,"334,702","123,840"
415031,2018-07,"186,375","68,959"
415032,2018-07,"25,516","9,441"
415064,2018-07,"17,563","6,498"
415083,2018-07,"703,612","260,337"
415094,2018-07,"344,905","127,615"
415112,2018-07,"445,595","164,870"
415115,2018-07,"154,241","57,069"
415124,2018-07,"84,793","31,374"
415127,2018-07,"6,553","2,425"
415130,2018-07,"216,336","80,044"
415132,2018-07,"219,445","81,195"
415183,2018-07,"251,956","93,224"
415198,2018-07,"340,367","125,936"
415203,2018-07,"138,459","51,230"
415211,2018-07,"241,599","89,392"
415216,2018-07,"279,613","103,457"
415222,2018-07,"169,703","62,790"
415229,2018-07,"314,558","116,387"
415238,2018-07,"146,389","54,164"
415287,2018-07,"81,406","30,120"
415294,2018-07,"67,754","25,069"
415303,2018-07,"132,930","49,184"
415314,2018-07,"78,068","28,885"
415325,2018-07,"99,031","36,642"
415333,2018-07,"597,061","220,913"
415343,2018-07,"104,859","38,798"
